0.636364,0.672727,0.301525,1.40809,['0.0/22', '68.0/68', '0.0/13', '2.0/6', '0.0/1']
0.745455,0.945454,0.179085,1.31287,['18.0/24', '54.0/59', '4.0/16', '3.0/7', '3.0/4']
0.8,0.936364,0.169229,1.28836,['21.0/29', '59.0/60', '3.0/10', '4.0/10', '1.0/1']
0.809091,0.954545,0.151457,1.26864,['19.0/24', '61.0/66', '2.0/9', '2.0/4', '5.0/7']
0.736364,0.972727,0.164859,1.27099,['12.0/20', '64.0/67', '0.0/14', '4.0/6', '1.0/3']
0.718182,0.972727,0.188491,1.29526,['11.0/31', '62.0/64', '1.0/10', '1.0/1', '4.0/4']
0.763636,0.972727,0.160282,1.28575,['16.0/24', '57.0/64', '6.0/15', '2.0/4', '3.0/3']
0.790909,0.945454,0.173593,1.32099,['14.0/21', '58.0/70', '9.0/10', '5.0/7', '1.0/2']
0.781818,0.945454,0.173076,1.30909,['15.0/18', '57.0/67', '9.0/18', '2.0/2', '3.0/5']
0.790909,0.918182,0.167008,1.27887,['15.0/17', '59.0/65', '5.0/17', '6.0/8', '2.0/3']
0.763636,0.981818,0.176206,1.28148,['15.0/26', '58.0/60', '1.0/11', '7.0/10', '3.0/3']
0.790909,0.963636,0.158173,1.30173,['15.0/21', '53.0/60', '8.0/16', '6.0/8', '5.0/5']
0.7,0.890909,0.186638,1.32967,['14.0/22', '51.0/56', '4.0/18', '8.0/11', '0.0/3']
0.745455,0.918182,0.187683,1.31166,['16.0/27', '63.0/66', '1.0/11', '1.0/4', '1.0/2']
0.745455,0.936364,0.172443,1.2943,['9.0/18', '58.0/66', '11.0/18', '3.0/6', '1.0/2']
0.754545,0.963636,0.161942,1.28599,['17.0/30', '57.0/62', '4.0/10', '1.0/3', '4.0/5']
0.781818,0.945455,0.173616,1.28516,['14.0/25', '61.0/62', '8.0/17', '1.0/4', '2.0/2']
0.690909,0.963636,0.17541,1.30039,['15.0/27', '50.0/55', '3.0/17', '6.0/8', '2.0/3']
0.745455,0.936364,0.170088,1.31061,['21.0/29', '55.0/62', '4.0/14', '1.0/3', '1.0/2']
0.818182,0.972727,0.16241,1.27303,['19.0/24', '62.0/65', '5.0/14', '2.0/5', '2.0/2']
0.736364,0.963636,0.151208,1.283,['17.0/25', '56.0/63', '1.0/12', '5.0/8', '2.0/2']
0.790909,0.945454,0.157473,1.2797,['11.0/21', '63.0/71', '6.0/9', '3.0/5', '4.0/4']
0.809091,0.990909,0.143248,1.28599,['21.0/27', '53.0/61', '6.0/12', '5.0/6', '4.0/4']
0.709091,0.918182,0.189667,1.32684,['15.0/27', '48.0/56', '6.0/13', '5.0/9', '4.0/5']
0.836364,0.990909,0.146921,1.2856,['30.0/35', '49.0/53', '6.0/12', '5.0/7', '2.0/3']
0.754545,0.945454,0.172004,1.3016,['21.0/30', '45.0/51', '13.0/22', '3.0/5', '1.0/2']
0.754545,0.945454,0.183065,1.31221,['12.0/22', '66.0/69', '2.0/12', '2.0/6', '1.0/1']
0.718182,0.981818,0.168785,1.28737,['17.0/28', '52.0/55', '3.0/18', '2.0/4', '5.0/5']
0.709091,0.918182,0.176068,1.31783,['17.0/23', '49.0/60', '5.0/16', '3.0/7', '4.0/4']
0.836364,0.945454,0.157032,1.27771,['21.0/26', '59.0/61', '5.0/12', '6.0/10', '1.0/1']
0.809091,0.963636,0.141787,1.26143,['20.0/28', '58.0/63', '2.0/8', '4.0/5', '5.0/6']
0.818182,0.963636,0.158254,1.27425,['14.0/19', '65.0/68', '4.0/14', '6.0/7', '1.0/2']
0.763636,0.981818,0.149409,1.26929,['19.0/31', '59.0/65', '2.0/10', '1.0/1', '3.0/3']
0.754545,0.972727,0.166858,1.29659,['16.0/22', '57.0/65', '6.0/15', '1.0/5', '3.0/3']
0.818182,0.981818,0.150339,1.30696,['19.0/25', '62.0/70', '4.0/9', '4.0/4', '1.0/2']
0.690909,0.963636,0.178732,1.31835,['13.0/17', '48.0/67', '10.0/19', '2.0/2', '3.0/5']
0.781818,0.918182,0.161811,1.27881,['15.0/18', '55.0/65', '10.0/17', '6.0/8', '0.0/2']
0.809091,0.963636,0.16906,1.26564,['18.0/27', '58.0/60', '3.0/10', '7.0/10', '3.0/3']
0.818182,0.954545,0.155649,1.29169,['16.0/20', '57.0/60', '6.0/17', '6.0/8', '5.0/5']
0.718182,0.909091,0.177124,1.32884,['10.0/20', '55.0/58', '3.0/18', '9.0/11', '2.0/3']
0.672727,0.954545,0.20819,1.32459,['12.0/26', '61.0/64', '1.0/14', '0.0/4', '0.0/2']
0.754545,0.945454,0.176691,1.30733,['13.0/17', '59.0/65', '7.0/20', '3.0/6', '1.0/2']
0.754545,0.954545,0.16478,1.27698,['14.0/27', '61.0/63', '3.0/11', '1.0/4', '4.0/5']
0.827273,0.981818,0.149227,1.28282,['21.0/25', '59.0/62', '8.0/17', '1.0/4', '2.0/2']
0.663636,0.927273,0.184662,1.32221,['19.0/26', '48.0/56', '1.0/16', '3.0/9', '2.0/3']
0.736364,0.936364,0.18362,1.32076,['16.0/28', '56.0/64', '4.0/13', '3.0/3', '2.0/2']
0.809091,0.954545,0.171777,1.27978,['19.0/20', '61.0/68', '6.0/14', '2.0/7', '1.0/1']
0.809091,0.981818,0.145272,1.2796,['18.0/23', '59.0/63', '5.0/14', '5.0/8', '2.0/2']
0.809091,0.936364,0.166518,1.29281,['16.0/24', '60.0/68', '6.0/9', '3.0/5', '4.0/4']
0.818182,0.981818,0.150193,1.27756,['19.0/25', '57.0/62', '4.0/12', '6.0/7', '4.0/4']
0.736364,0.909091,0.18311,1.32413,['15.0/26', '47.0/56', '8.0/15', '7.0/8', '4.0/5']
0.790909,1.0,0.18122,1.31321,['17.0/31', '57.0/57', '7.0/13', '3.0/6', '3.0/3']
0.636364,0.927273,0.190234,1.31429,['12.0/27', '48.0/53', '7.0/23', '2.0/5', '1.0/2']
0.718182,0.936364,0.192015,1.33388,['10.0/22', '66.0/70', '1.0/12', '1.0/5', '1.0/1']
0.736364,0.972727,0.167132,1.3075,['26.0/31', '43.0/54', '7.0/16', '1.0/4', '4.0/5']
0.681818,0.9,0.178113,1.30853,['14.0/21', '53.0/62', '1.0/15', '5.0/8', '2.0/4']
0.772727,0.945454,0.15078,1.26688,['19.0/27', '57.0/62', '4.0/11', '4.0/9', '1.0/1']
0.845455,0.963636,0.142574,1.27161,['22.0/26', '58.0/64', '3.0/8', '4.0/5', '6.0/7']
0.763636,0.954545,0.160547,1.2695,['14.0/21', '62.0/67', '1.0/14', '6.0/6', '1.0/2']
0.827273,0.972727,0.155333,1.28378,['28.0/31', '57.0/65', '1.0/9', '1.0/1', '4.0/4']
0.745454,0.963636,0.174372,1.29091,['18.0/26', '58.0/63', '1.0/13', '3.0/5', '2.0/3']
0.736364,0.954545,0.189024,1.3145,['7.0/25', '65.0/69', '3.0/9', '4.0/5', '2.0/2']
0.745455,0.945454,0.180618,1.32292,['11.0/16', '55.0/68', '10.0/19', '2.0/2', '4.0/5']
0.736364,0.954545,0.176424,1.30356,['15.0/19', '50.0/66', '10.0/16', '6.0/7', '0.0/2']
0.781818,0.963636,0.16374,1.27689,['18.0/27', '54.0/60', '4.0/10', '7.0/10', '3.0/3']
0.763636,0.936364,0.159246,1.31026,['14.0/19', '53.0/62', '5.0/16', '7.0/8', '5.0/5']
0.772727,0.890909,0.179194,1.32326,['16.0/20', '55.0/58', '3.0/17', '9.0/12', '2.0/3']
0.754545,0.9,0.200717,1.31028,['16.0/25', '67.0/68', '0.0/10', '0.0/5', '0.0/2']
0.736364,0.954545,0.166532,1.29354,['15.0/21', '54.0/61', '8.0/21', '3.0/5', '1.0/2']
0.718182,0.963636,0.172603,1.27352,['16.0/30', '58.0/61', '0.0/12', '1.0/3', '4.0/4']
0.772727,0.972727,0.152528,1.28309,['17.0/26', '55.0/61', '11.0/17', '1.0/4', '1.0/2']
0.690909,0.972727,0.159538,1.30143,['13.0/26', '50.0/55', '4.0/17', '7.0/9', '2.0/3']
0.727273,0.927273,0.193215,1.3036,['16.0/27', '61.0/63', '0.0/15', '2.0/3', '1.0/2']
0.8,0.972727,0.17076,1.28383,['19.0/23', '62.0/66', '3.0/14', '3.0/6', '1.0/1']
0.763636,0.963636,0.155243,1.28949,['18.0/22', '57.0/65', '2.0/13', '5.0/8', '2.0/2']
0.818182,0.936364,0.169112,1.31747,['15.0/22', '61.0/69', '6.0/10', '4.0/5', '4.0/4']
0.636364,0.909091,0.201394,1.35954,['14.0/28', '44.0/60', '7.0/12', '1.0/6', '4.0/4']
0.681818,0.890909,0.200366,1.34109,['17.0/27', '47.0/56', '5.0/14', '3.0/9', '3.0/4']
0.736364,0.990909,0.198202,1.3189,['29.0/32', '45.0/55', '5.0/12', '0.0/8', '2.0/3']
0.690909,0.936364,0.183379,1.33042,['20.0/26', '34.0/52', '16.0/22', '5.0/8', '1.0/2']
0.772727,0.936364,0.170622,1.32209,['16.0/24', '64.0/68', '2.0/12', '2.0/5', '1.0/1']
0.7,0.954545,0.189223,1.33363,['19.0/28', '47.0/57', '5.0/17', '1.0/3', '5.0/5']
0.718182,0.909091,0.166117,1.30115,['19.0/23', '51.0/59', '2.0/16', '4.0/8', '3.0/4']
0.827273,0.936364,0.162796,1.27519,['23.0/26', '59.0/63', '3.0/10', '5.0/10', '1.0/1']
0.8,0.954545,0.153955,1.2791,['21.0/27', '58.0/64', '2.0/8', '2.0/6', '5.0/5']
0.727273,0.918182,0.173373,1.2714,['12.0/23', '63.0/65', '0.0/14', '4.0/6', '1.0/2']
0.745455,1.0,0.180171,1.2768,['14.0/32', '62.0/65', '1.0/8', '1.0/1', '4.0/4']
0.7,0.954545,0.175567,1.30199,['12.0/22', '54.0/68', '5.0/12', '4.0/5', '2.0/3']
0.836364,0.981818,0.161059,1.30431,['14.0/24', '65.0/69', '8.0/11', '4.0/4', '1.0/2']
0.781818,0.954545,0.156397,1.28438,['14.0/17', '59.0/68', '8.0/19', '2.0/2', '3.0/4']
0.827273,0.972727,0.163385,1.28054,['14.0/20', '59.0/63', '10.0/17', '6.0/7', '2.0/3']
0.827273,0.981818,0.162562,1.2722,['18.0/26', '55.0/60', '8.0/11', '7.0/10', '3.0/3']
0.818182,0.936364,0.161127,1.29713,['17.0/20', '59.0/61', '3.0/16', '6.0/8', '5.0/5']
0.736364,0.927273,0.167974,1.31822,['12.0/21', '51.0/56', '6.0/20', '9.0/10', '3.0/3']
0.754545,0.936364,0.17376,1.31219,['17.0/25', '62.0/67', '3.0/11', '0.0/4', '1.0/3']
0.772727,0.954545,0.16817,1.28729,['14.0/22', '57.0/63', '10.0/18', '3.0/5', '1.0/2']
0.672727,0.936364,0.190865,1.28843,['11.0/30', '58.0/61', '2.0/11', '1.0/4', '2.0/4']
0.772727,0.945454,0.170193,1.28247,['14.0/26', '57.0/60', '11.0/18', '1.0/4', '2.0/2']
0.663636,0.990909,0.177626,1.3076,['12.0/27', '50.0/55', '4.0/17', '5.0/8', '2.0/3']
0.727273,0.945454,0.177214,1.29591,['16.0/28', '56.0/61', '4.0/16', '2.0/3', '2.0/2']
0.827273,0.972727,0.15861,1.26747,['17.0/22', '65.0/67', '6.0/14', '2.0/6', '1.0/1']
0.8,0.972727,0.151979,1.28496,['16.0/23', '61.0/64', '4.0/13', '5.0/8', '2.0/2']
0.818182,0.936364,0.165789,1.29735,['13.0/20', '64.0/69', '7.0/11', '3.0/5', '3.0/5']
0.818182,0.972727,0.137477,1.28138,['24.0/31', '53.0/59', '5.0/10', '4.0/6', '4.0/4']
0.745454,0.9,0.18225,1.33813,['17.0/24', '48.0/56', '8.0/17', '5.0/9', '4.0/4']
0.8,1.0,0.154741,1.28246,['26.0/33', '49.0/53', '6.0/14', '4.0/7', '3.0/3']
0.709091,0.945454,0.174215,1.31246,['16.0/27', '44.0/53', '13.0/22', '4.0/6', '1.0/2']
0.754545,0.954545,0.184781,1.30726,['14.0/22', '65.0/68', '2.0/14', '1.0/5', '1.0/1']
0.763636,0.954545,0.158083,1.28162,['22.0/28', '53.0/57', '3.0/16', '1.0/4', '5.0/5']
0.709091,0.927273,0.17178,1.29284,['13.0/22', '54.0/62', '4.0/15', '4.0/7', '3.0/4']
0.772727,0.936364,0.164076,1.30012,['16.0/23', '57.0/62', '6.0/14', '5.0/10', '1.0/1']
0.8,0.945454,0.145645,1.2614,['15.0/24', '62.0/66', '2.0/9', '4.0/5', '5.0/6']
0.763636,0.945454,0.166376,1.26665,['11.0/22', '64.0/67', '3.0/12', '5.0/6', '1.0/3']
0.781818,0.972727,0.162793,1.29342,['23.0/33', '54.0/62', '4.0/10', '1.0/1', '4.0/4']
0.790909,0.981818,0.15871,1.27571,['17.0/26', '61.0/64', '4.0/12', '2.0/5', '3.0/3']
0.790909,1.0,0.144763,1.28408,['13.0/25', '63.0/70', '5.0/8', '4.0/5', '2.0/2']
0.8,0.954545,0.15314,1.27593,['14.0/20', '58.0/63', '10.0/21', '2.0/2', '4.0/4']
0.754545,0.936364,0.16772,1.29223,['15.0/21', '52.0/62', '9.0/18', '6.0/7', '1.0/2']
0.8,0.972727,0.178837,1.26498,['17.0/28', '60.0/61', '2.0/9', '6.0/9', '3.0/3']
0.781818,0.945454,0.160316,1.28787,['12.0/20', '60.0/63', '3.0/15', '6.0/7', '5.0/5']
0.672727,0.890909,0.173471,1.31773,['10.0/23', '47.0/54', '6.0/19', '9.0/11', '2.0/3']
0.763636,0.927273,0.184885,1.30097,['19.0/26', '63.0/65', '1.0/12', '0.0/4', '1.0/3']
0.763636,0.954545,0.166536,1.28315,['12.0/21', '62.0/64', '6.0/18', '3.0/5', '1.0/2']
0.754545,0.963636,0.175125,1.28522,['14.0/30', '59.0/61', '4.0/11', '1.0/3', '5.0/5']
0.827273,0.954545,0.152777,1.27729,['18.0/26', '59.0/61', '12.0/17', '1.0/4', '1.0/2']
0.709091,0.954545,0.183716,1.32753,['13.0/27', '50.0/55', '11.0/16', '2.0/9', '2.0/3']
0.745455,0.945454,0.172005,1.30708,['20.0/29', '53.0/61', '4.0/15', '3.0/3', '2.0/2']
0.763636,0.945454,0.173192,1.29005,['17.0/22', '58.0/67', '6.0/13', '2.0/6', '1.0/2']
0.745455,0.963636,0.152897,1.29004,['17.0/26', '53.0/59', '5.0/15', '5.0/8', '2.0/2']
0.818182,0.963636,0.154109,1.27027,['15.0/21', '64.0/69', '5.0/10', '3.0/6', '3.0/4']
0.763636,0.981818,0.13653,1.26768,['18.0/24', '55.0/62', '3.0/13', '4.0/7', '4.0/4']
0.745455,0.918182,0.19595,1.34965,['21.0/26', '45.0/57', '8.0/15', '4.0/8', '4.0/4']
0.772727,0.972727,0.150187,1.28624,['26.0/34', '44.0/52', '8.0/14', '4.0/7', '3.0/3']
0.727273,0.963636,0.164604,1.29553,['17.0/25', '47.0/55', '11.0/22', '4.0/6', '1.0/2']
0.681818,0.918182,0.216839,1.32358,['8.0/22', '65.0/67', '1.0/15', '1.0/5', '0.0/1']
0.754545,0.954545,0.173218,1.28023,['21.0/30', '53.0/55', '3.0/17', '1.0/3', '5.0/5']
0.718182,0.909091,0.171166,1.29578,['14.0/24', '54.0/58', '3.0/16', '5.0/8', '3.0/4']
0.781818,0.927273,0.157804,1.28697,['20.0/29', '55.0/59', '5.0/11', '5.0/10', '1.0/1']
0.8,0.972727,0.150911,1.26705,['15.0/26', '60.0/64', '3.0/10', '4.0/4', '6.0/6']
0.818182,0.972727,0.137502,1.25888,['16.0/21', '62.0/66', '6.0/13', '5.0/8', '1.0/2']
0.827273,0.990909,0.156348,1.28266,['22.0/31', '60.0/62', '4.0/12', '1.0/1', '4.0/4']
0.754545,0.954545,0.1689,1.28336,['15.0/28', '58.0/61', '5.0/14', '3.0/4', '2.0/3']
0.8,0.972727,0.14836,1.30417,['13.0/21', '63.0/70', '6.0/10', '4.0/7', '2.0/2']
0.745455,0.954545,0.159277,1.28314,['13.0/18', '53.0/67', '10.0/19', '2.0/2', '4.0/4']
0.763636,0.954545,0.165517,1.28822,['10.0/18', '58.0/62', '8.0/18', '6.0/9', '2.0/3']
0.809091,0.972727,0.159341,1.26409,['18.0/29', '55.0/59', '7.0/10', '6.0/9', '3.0/3']
0.854545,0.945454,0.150532,1.28244,['16.0/21', '60.0/61', '7.0/16', '6.0/7', '5.0/5']
0.727273,0.918182,0.189599,1.31867,['12.0/22', '56.0/56', '2.0/18', '9.0/11', '1.0/3']
0.772727,0.936364,0.183477,1.29873,['17.0/26', '65.0/66', '2.0/12', '0.0/4', '1.0/2']
0.736364,0.954545,0.158031,1.27614,['12.0/20', '58.0/63', '7.0/19', '3.0/6', '1.0/2']
0.727273,0.981818,0.150752,1.2649,['17.0/33', '55.0/59', '3.0/11', '2.0/4', '3.0/3']
0.781818,0.954545,0.150141,1.28368,['17.0/24', '53.0/63', '13.0/17', '1.0/4', '2.0/2']
0.718182,0.972727,0.163304,1.29633,['17.0/28', '50.0/56', '4.0/14', '6.0/9', '2.0/3']
0.781818,0.963636,0.17116,1.30384,['20.0/26', '55.0/63', '5.0/15', '4.0/4', '2.0/2']
0.827273,0.972727,0.155423,1.27309,['20.0/23', '63.0/67', '5.0/13', '2.0/5', '1.0/2']
0.8,0.954545,0.150164,1.27749,['21.0/24', '58.0/64', '2.0/12', '5.0/8', '2.0/2']
0.827273,0.936364,0.152723,1.28218,['15.0/22', '64.0/70', '6.0/9', '3.0/5', '3.0/4']
0.818182,0.963636,0.145352,1.26541,['19.0/27', '58.0/61', '5.0/12', '5.0/6', '3.0/4']
0.781818,0.918182,0.187229,1.33882,['18.0/25', '52.0/57', '8.0/15', '4.0/8', '4.0/5']
0.827273,1.0,0.154102,1.27205,['31.0/37', '49.0/53', '5.0/11', '4.0/6', '2.0/3']
0.718182,0.945454,0.178809,1.31594,['16.0/26', '47.0/54', '13.0/21', '2.0/7', '1.0/2']
0.754545,0.945454,0.182987,1.31011,['15.0/23', '67.0/69', '0.0/12', '1.0/5', '0.0/1']
0.763636,0.927273,0.17076,1.28962,['21.0/32', '52.0/53', '3.0/15', '3.0/5', '5.0/5']
0.736364,0.909091,0.174553,1.29535,['21.0/23', '52.0/61', '1.0/14', '4.0/8', '3.0/4']
0.790909,0.945454,0.16911,1.27276,['19.0/26', '62.0/64', '0.0/10', '5.0/9', '1.0/1']
0.772727,0.945454,0.155988,1.27196,['15.0/24', '60.0/64', '2.0/9', '2.0/6', '6.0/7']
0.790909,0.945454,0.154085,1.2787,['15.0/21', '64.0/67', '3.0/12', '4.0/7', '1.0/3']
0.827273,0.990909,0.155257,1.29078,['27.0/33', '58.0/62', '2.0/11', '1.0/1', '3.0/3']
0.727273,0.963636,0.165225,1.2918,['14.0/26', '54.0/60', '5.0/16', '4.0/5', '3.0/3']
0.845455,0.981818,0.143468,1.30068,['16.0/23', '65.0/70', '6.0/10', '4.0/5', '2.0/2']
0.745454,0.936364,0.157257,1.27779,['12.0/17', '57.0/67', '8.0/20', '2.0/2', '3.0/4']
0.790909,0.936364,0.16409,1.28577,['16.0/22', '54.0/61', '9.0/17', '6.0/7', '2.0/3']
0.772727,0.963636,0.178839,1.27307,['17.0/28', '57.0/59', '1.0/10', '7.0/10', '3.0/3']
0.763636,0.945454,0.168807,1.27911,['11.0/22', '59.0/61', '4.0/15', '6.0/7', '4.0/5']
0.772727,0.927273,0.17116,1.3089,['12.0/21', '55.0/58', '7.0/18', '9.0/10', '2.0/3']
0.781818,0.945454,0.178997,1.29994,['19.0/25', '65.0/67', '1.0/11', '1.0/5', '0.0/2']
0.727273,0.954545,0.158609,1.27947,['14.0/20', '56.0/63', '6.0/20', '3.0/5', '1.0/2']
0.772727,0.963636,0.160658,1.27444,['17.0/28', '59.0/64', '5.0/12', '1.0/3', '3.0/3']
0.772727,0.954545,0.147797,1.27511,['18.0/23', '50.0/63', '14.0/18', '1.0/4', '2.0/2']
0.709091,0.981818,0.162492,1.306,['14.0/25', '45.0/57', '10.0/16', '7.0/9', '2.0/3']
0.736364,0.954545,0.176206,1.31193,['21.0/26', '55.0/63', '2.0/15', '1.0/4', '2.0/2']
